Dataset: Gulf of Mexico ,,,,,,
Species Name: Dwarf goatfish (Upeneus parvus),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
017-1203-00161,9-60,30.08742,-86.28392,36.6,2012,0
017-1203-00162,9-20,30.17058,-86.42517,31.1,2012,0
035-1202-35004,14-20,29.05625,-90.06917,17.4,2012,0
035-1202-35005,13-20,29.2075,-89.83233,13.7,2012,0
035-1202-35008,13-20,28.93658,-89.45625,11.2,2012,0
035-1202-35009,13-20,28.93633,-89.3555,12.6,2012,0
035-1202-35010,13-60,28.90008,-89.55683,61.8,2012,0
035-1202-35011,13-60,28.8375,-89.85217,48.5,2012,0
035-1202-35012,13-60,28.88833,-89.89817,39.9,2012,0
035-1202-35013,15-60,28.74475,-91.01208,47.8,2012,0.008857559
035-1202-35014,14-60,28.49417,-90.10733,66.8,2012,0.0294071
035-1202-35015,14-60,28.50683,-90.14217,58.4,2012,0.04605931
035-1202-35016,14-60,28.51133,-90.25067,49.8,2012,0
035-1202-35017,14-20,28.70592,-90.40075,21,2012,0
035-1202-35018,14-20,28.72383,-90.50075,19,2012,0
035-1202-35019,14-20,28.62775,-90.43467,23,2012,0
035-1202-35020,14-60,28.51325,-90.46967,38.8,2012,0
035-1202-35022,14-60,28.32683,-90.8585,54.9,2012,0
035-1202-35024,15-20,28.491,-91.12,35.7,2012,0
035-1202-35002,14-20,28.92408,-90.26792,20.7,2012,0
035-1202-35025,15-60,28.35592,-91.21083,59.8,2012,0
035-1202-35026,15-60,28.40992,-91.55025,56.9,2012,0.004251628
035-1202-35027,15-60,28.602,-91.65167,37.5,2012,0
035-1202-35028,15-60,28.62692,-91.7055,36.8,2012,0.01623886
035-1202-35029,15-20,28.71092,-91.56958,28.4,2012,0
035-1202-35031,15-20,28.84425,-91.32142,12.1,2012,0
035-1202-35032,15-20,28.771,-91.21825,13,2012,0
035-1202-35033,14-20,28.76325,-90.99717,16.1,2012,0
035-1202-35034,14-20,28.80858,-90.82417,18.5,2012,0
035-1202-35035,14-20,28.94542,-90.79117,11.7,2012,0
077-1201-00002,10-20,30.01392,-87.8895,15.5,2012,0.2191426
077-1201-00003,10-20,29.79483,-87.77442,21.8,2012,0.008857559
077-1201-00004,10-20,29.78767,-87.44117,21.8,2012,0.002834419
077-1201-00005,10-20,29.92183,-87.24233,29.5,2012,0
077-1201-00006,9-20,30.14725,-86.847,21.3,2012,0
077-1201-00008,10-20,30.17042,-87.03133,14.2,2012,0
077-1201-00009,10-20,30.18267,-87.21225,12.8,2012,0
004-304-00002,0-60,26.3893333333333,-96.4086666666667,78.1,2013,0.550152838166647
004-304-00003,0-60,26.3445833333333,-96.3768333333333,80.1,2013,0.0524892391810755
004-304-00004,21-60,26.3920833333333,-96.69525,45.2,2013,0.0112422865649852
004-304-00006,21-60,26.08125,-96.744,43.9,2013,0.938573208106606
004-304-00008,21-20,26.2338333333333,-97.0849166666667,18.7,2013,0.599870555020274
004-304-00009,21-20,26.5208333333333,-97.0268333333333,32.9,2013,0.105921644378686
004-304-00011,21-20,26.44075,-96.9345,36.2,2013,0.0754419689867656
004-304-00012,21-20,26.5895,-97.2263333333333,15.9,2013,0.0246746289543181
004-304-00035,20-60,27.8824166666667,-96.3485,43.3,2013,0
004-304-00036,20-60,27.7536666666667,-96.3444166666667,58.7,2013,0.235873518569958
004-304-00015,21-60,26.959,-97.0016666666667,40.6,2013,0
004-304-00037,20-60,27.643,-96.1696666666667,93.8,2013,0.357910999665958
004-304-00016,21-60,26.9309166666667,-96.9685,43.2,2013,0.103759978166876
004-304-00038,20-60,27.866,-95.8675,57.6,2013,0.04953671947714
004-304-00017,21-60,26.8869166666667,-96.5958333333333,97.3,2013,0.335321880661246
004-304-00040,19-20,28.0981666666667,-95.9830833333333,35.7,2013,0.0350895610967719
004-304-00018,21-60,26.94825,-96.5940833333333,97.3,2013,0.35823905741084
004-304-00041,19-20,28.2456666666667,-96.3518333333333,19.9,2013,0
004-304-00020,20-60,27.0153333333333,-96.7475833333333,71.7,2013,0.664998284086395
004-304-00043,19-20,28.3168333333333,-96.0661666666667,22.3,2013,0.249277020717983
004-304-00021,20-60,27.2655,-96.5246666666667,91.8,2013,0.0161334112393618
004-304-00044,19-20,28.27625,-96.0684166666667,22.9,2013,0.103338189637742
004-304-00022,20-60,27.371,-96.577,75.9,2013,0.0451735514702131
004-304-00046,19-20,28.5346666666667,-95.87625,15.4,2013,0
004-304-00024,20-60,27.3453333333333,-96.76775,55,2013,0.0872128897162485
004-304-00047,19-20,28.4823333333333,-95.7779166666667,20.8,2013,0.381203099552561
004-304-00025,20-60,27.46525,-96.8155,41.9,2013,0.0025307311748018
004-304-00048,19-20,28.208,-95.7469166666667,33.5,2013,0.0032805774488172
004-304-00027,20-20,27.5808333333333,-97.0381666666667,22.7,2013,0.0590844092826723
004-304-00049,20-60,27.877,-95.7415,57.6,2013,0.0743402282598045
004-304-00028,20-20,27.5416666666667,-97.03625,24.3,2013,0.223919094346468
004-304-00050,20-60,27.85375,-95.7009166666667,61.6,2013,0.748299716075207
004-304-00029,20-20,27.64675,-96.897,27.1,2013,0.0408080401936799
004-304-00052,19-60,28.0275833333333,-95.41425,54.3,2013,0.248339712875463
004-304-00030,20-20,27.8911666666667,-96.8165833333333,19.4,2013,0.155499371073936
004-304-00054,19-60,28.0724166666667,-95.1858333333333,54.7,2013,0.0023847274531786
004-304-00031,20-20,27.8854166666667,-96.68125,25.1,2013,0.0249909703511683
004-304-00055,19-60,28.1511666666667,-95.4678333333333,45,2013,0.0103847244759111
004-304-00056,19-20,28.3523333333333,-95.3851666666667,32.9,2013,0.0102202605136229
004-304-00032,20-20,27.8884166666667,-96.4994166666667,33.5,2013,0.0066431693338548
004-304-00057,19-20,28.3236666666667,-95.4074166666667,33.6,2013,0.03577091179768
004-304-00034,19-20,28.0419166666667,-96.4336666666667,26,2013,0.0062330971527527
004-304-00058,19-20,28.44825,-95.29525,32.4,2013,0.0085412177149562
004-304-00061,19-20,28.8364166666667,-95.02725,19.4,2013,0.163333390021712
004-304-00062,18-20,28.5389166666667,-94.9709166666667,31.6,2013,0.0091982344622605
004-304-00064,18-60,28.3751666666667,-94.95075,37.9,2013,0.0044287795559032
004-304-00065,19-60,28.31225,-95.0976666666667,39.1,2013,0
004-304-00066,18-60,28.2519166666667,-94.70225,47.2,2013,0.0544575856503658
004-304-00068,18-60,28.2220833333333,-94.4645833333333,50.8,2013,0.0017033767522704
004-304-00069,18-60,28.2798333333333,-94.4916666666667,47.4,2013,0
004-304-00070,18-60,28.4619166666667,-94.2439166666667,40.8,2013,0.0036086351936989
004-304-00095,16-20,28.8784166666667,-92.53725,28.5,2013,0
004-304-00071,18-60,28.47925,-94.4480833333333,37.3,2013,0.0361115871481341
004-304-00096,16-20,29.0420833333333,-92.3114166666667,20.8,2013,0
004-304-00073,18-20,28.7195,-94.2915,27.6,2013,0
004-304-00098,16-20,29.01375,-92.7229166666667,24.9,2013,0
004-304-00074,18-20,28.6428333333333,-94.2799166666667,32.4,2013,0.0064728316586278
004-304-00099,16-20,29.1008333333333,-92.8226666666667,22.3,2013,0
004-304-00075,18-20,28.8725,-94.5499166666667,19.2,2013,0.0551137011401292
004-304-00100,16-20,29.1450833333333,-92.9210833333333,20.7,2013,0
004-304-00076,18-20,28.89575,-94.6420833333333,22.1,2013,0.0610187405480002
004-304-00104,18-20,29.4688333333333,-94.0338333333333,13,2013,0
004-304-00077,18-20,28.9121666666667,-94.9825833333333,19.2,2013,0
004-304-00105,18-20,29.4303333333333,-94.36075,13.4,2013,0
004-304-00079,18-20,29.0549166666667,-94.7858333333333,18.1,2013,0
004-304-00106,18-20,29.3320833333333,-94.3434166666667,15.2,2013,0
004-304-00080,18-20,29.1098333333333,-94.6885,18.1,2013,0
004-304-00107,18-20,29.3010833333333,-94.45225,14.3,2013,0
004-304-00082,18-20,28.94975,-94.1400833333333,19.6,2013,0.247095355912119
004-304-00109,17-20,28.6083333333333,-93.798,33.3,2013,0.355324390523622
004-304-00084,17-20,28.9560833333333,-93.84825,21.9,2013,0.007696913435087
004-304-00110,17-60,28.591,-93.6059166666667,36.8,2013,0.0190778196254294
004-304-00085,17-20,28.8671666666667,-93.8139166666667,23.6,2013,0
004-304-00113,18-60,28.2695,-94.02725,57.4,2013,0
004-304-00087,17-20,28.71175,-93.4868333333333,28,2013,0.0088575591118064
004-304-00114,18-60,28.0821666666667,-94.1655,65.3,2013,0.268561192269973
004-304-00089,17-20,28.8680833333333,-93.3025,25.2,2013,0.0095136746015699
004-304-00115,18-60,28.0049166666667,-94.0359166666667,80.7,2013,0.187945340293528
004-304-00091,16-20,28.8261666666667,-92.846,27.2,2013,0
004-304-00117,17-60,28.1445,-93.8990833333333,68.9,2013,0.0800343734031086
004-304-00092,16-20,28.7271666666667,-92.7583333333333,31.8,2013,0
004-304-00118,17-60,28.0986666666667,-93.7128333333333,67.7,2013,0.0290527938867253
004-304-00119,17-60,28.1359166666667,-93.6386666666667,63.6,2013,1.18232011255373
004-304-00093,16-20,28.7435833333333,-92.6623333333333,32,2013,0
004-304-00123,17-60,28.2000833333333,-93.53475,63.1,2013,0.277925148805938
004-304-00094,16-20,28.80775,-92.49325,32.7,2013,0.0006813507009081
004-304-00124,17-60,28.2010833333333,-93.4613333333333,59.4,2013,0.30052432700772
004-304-00125,17-60,28.1745,-93.3930833333333,63.6,2013,0.103666247382624
004-304-00126,17-60,28.0848333333333,-93.1171666666667,86.3,2013,0.710901133158691
004-304-00127,17-60,28.0510833333333,-93.0824166666667,92.5,2013,0.523516665783831
004-304-00130,16-60,28.14975,-92.9129166666667,73.9,2013,0
004-304-00133,16-60,28.05575,-92.3980833333333,97.1,2013,0.407447719143098
004-304-00134,16-60,28.17775,-92.3973333333333,69.9,2013,1.39162095378826
004-304-00135,16-60,28.1388333333333,-92.37275,77,2013,0.486533068355656
004-304-00136,16-60,28.1501666666667,-92.54775,74.8,2013,0.824775023449366
004-304-00137,16-60,28.2880833333333,-92.6195,60.5,2013,0.0272053601291199
004-304-00139,16-60,28.3958333333333,-92.73925,53.4,2013,0.199611421412496
004-304-00162,14-60,28.3046666666667,-90.1283333333333,90.2,2013,0.014106483029914
004-304-00140,16-60,28.4948333333333,-92.9500833333333,46.1,2013,0
004-304-00144,15-20,28.711,-91.8399166666667,31.8,2013,0.0060104865401544
004-304-00164,14-20,28.6855,-90.23675,33.5,2013,0.0746066806908432
004-304-00146,15-20,28.85425,-91.6585833333333,21.4,2013,0
004-304-00165,14-60,28.7225,-90.0994166666667,41.3,2013,0
004-304-00147,15-20,28.8591666666667,-91.5485,19.8,2013,0
004-304-00166,13-20,28.9635,-89.9039166666667,32.9,2013,0
004-304-00148,15-60,28.5799166666667,-91.7194166666667,40.1,2013,0
004-304-00167,13-60,29.0160833333333,-89.7820833333333,36.6,2013,0
004-304-00149,15-60,28.4943333333333,-91.7425833333333,50.8,2013,0
004-304-00168,13-60,28.6944166666667,-89.79425,89.2,2013,0
004-304-00151,15-60,28.1211666666667,-91.9339166666667,86.7,2013,0.3571596416051
004-304-00169,13-60,28.9148333333333,-89.2548333333333,45.4,2013,0
004-304-00152,15-60,28.0895833333333,-91.895,90,2013,0.30084066840457
004-304-00153,15-60,28.1843333333333,-91.6051666666667,79.7,2013,0.0936370534676686
004-304-00154,15-60,28.4523333333333,-91.63475,52.1,2013,0.0679079531905164
004-304-00156,15-20,28.5636666666667,-91.3478333333333,33.5,2013,0
004-304-00157,15-60,28.4011666666667,-91.1174166666667,47,2013,0
004-304-00158,15-60,28.3634166666667,-91.01,49,2013,0
004-304-00159,14-60,28.4904166666667,-90.4805833333333,39.5,2013,0
004-304-00160,14-60,28.4044166666667,-90.4488333333333,47,2013,0
004-304-00161,14-60,28.2743333333333,-90.2505833333333,83.4,2013,0
017-1302-00017,7-20,29.16225,-84.79733,34.8,2013,0
017-1302-00001,10-20,30.2205,-87.02742,26.6,2013,0
017-1302-00018,7-20,29.16333,-84.696,33.5,2013,0
017-1302-00002,10-20,30.2195,-87.037,27.9,2013,0
017-1302-00020,6-60,28.8985,-84.6295,40.9,2013,0
017-1302-00021,6-60,28.86342,-84.64533,42.6,2013,0
017-1302-00003,9-60,30.137,-86.87883,43.1,2013,0
017-1302-00022,6-60,28.95467,-84.78092,42.3,2013,0
017-1302-00004,9-20,30.26175,-86.58775,24.6,2013,0
017-1302-00023,6-60,28.76092,-84.62958,42,2013,0
017-1302-00024,6-60,28.72075,-84.576,44,2013,0
017-1302-00005,9-20,30.3745,-86.53975,8,2013,0
017-1302-00025,6-60,28.58683,-84.83117,53.6,2013,0
017-1302-00026,6-60,28.57392,-84.67808,55,2013,0
017-1302-00006,9-20,30.32417,-86.47058,23.8,2013,0
017-1302-00027,6-60,28.42267,-84.38475,43.8,2013,0
017-1302-00007,9-20,30.24033,-86.35367,30.6,2013,0
017-1302-00028,6-60,28.39408,-84.39892,49.9,2013,0
017-1302-00010,8-20,29.45575,-85.16183,22.8,2013,0
017-1302-00029,6-60,28.22983,-84.34133,56,2013,0
017-1302-00011,8-20,29.48308,-85.07267,13.3,2013,0
017-1302-00030,6-60,28.193,-84.51867,67.7,2013,0
017-1302-00012,7-20,29.41908,-84.895,24.9,2013,0
017-1302-00031,5-60,27.95492,-84.30667,63.1,2013,0
017-1302-00013,7-20,29.36833,-84.90908,24.6,2013,0.0005368218
017-1302-00032,5-60,27.81158,-84.31725,67.2,2013,0
017-1302-00014,8-20,29.26833,-85.02083,29.6,2013,0
017-1302-00033,5-60,27.8895,-84.04608,51.8,2013,0
017-1302-00015,8-20,29.24917,-85.21708,33.6,2013,0
017-1302-00034,5-60,27.81217,-83.78208,42.5,2013,0
017-1302-00016,7-20,29.07633,-84.96083,34.4,2013,0
017-1302-00035,5-60,27.56933,-84.03825,61.4,2013,0
017-1302-00036,5-60,27.51658,-84.09858,68,2013,0
017-1302-00037,5-60,27.58408,-84.30458,80,2013,0
017-1302-00038,5-60,27.26233,-84.072,71.8,2013,0
017-1302-00039,5-60,27.05033,-84.1685,103.3,2013,0
017-1302-00040,5-60,27.16267,-83.93908,70.5,2013,0
017-1302-00041,5-60,27.29492,-83.56733,47.4,2013,0
017-1302-00042,5-60,27.12517,-83.65292,54.3,2013,0
017-1302-00043,5-60,27.06842,-83.69417,56.8,2013,0
017-1302-00044,5-60,27.03883,-83.65158,56.8,2013,0
017-1302-00045,4-60,26.84783,-83.85533,74.8,2013,0
017-1302-00046,4-60,26.66983,-83.73692,69.8,2013,0.004982377
017-1302-00047,4-60,26.60533,-83.74767,76.2,2013,0.01062907
017-1302-00048,4-60,26.36533,-83.86358,103.7,2013,0.02791473
017-1302-00091,4-20,26.65867,-82.58242,20.8,2013,0
017-1302-00049,4-60,26.32508,-83.80867,91.2,2013,0.02171531
017-1302-00092,4-20,26.42117,-82.43183,17.1,2013,0
017-1302-00050,4-60,26.32325,-83.62758,65.7,2013,0
017-1302-00093,4-20,26.35367,-82.27125,12.7,2013,0
017-1302-00051,4-60,26.05308,-83.56858,69,2013,0
017-1302-00094,4-20,26.33667,-82.05592,9.8,2013,0
017-1302-00079,4-60,26.08508,-83.12883,49.6,2013,0
017-1302-00095,4-20,26.1395,-82.12525,15.7,2013,0
017-1302-00080,4-60,26.18858,-83.04867,43.9,2013,0
017-1302-00096,4-20,26.0275,-82.00283,12.4,2013,0
017-1302-00081,4-60,26.35875,-83.02233,39.6,2013,0
017-1302-00106,4-20,26.11525,-82.29767,20.1,2013,0
017-1302-00082,4-60,26.41133,-83.29058,51,2013,0
017-1302-00107,4-20,26.0495,-82.55917,27.6,2013,0
017-1302-00083,4-60,26.77758,-83.36167,50.9,2013,0
017-1302-00108,4-20,26.34342,-82.7085,28.1,2013,0
017-1302-00084,4-60,26.90275,-83.27092,44.6,2013,0
017-1302-00109,4-20,26.63325,-82.88975,31.9,2013,0
017-1302-00085,4-60,26.95742,-83.37767,48.5,2013,0
017-1302-00110,4-60,26.78467,-83.07383,38,2013,0
017-1302-00086,5-20,27.36617,-83.01933,20.4,2013,0
017-1302-00111,4-20,26.8825,-82.81842,27.6,2013,0
017-1302-00087,5-20,27.14075,-82.92758,25.1,2013,0
017-1302-00112,4-20,26.9375,-82.97758,34,2013,0
017-1302-00113,5-20,27.41217,-83.29742,34,2013,0
017-1302-00088,5-20,27.08833,-82.93108,26.9,2013,0
017-1302-00114,5-20,27.47392,-83.26392,33.4,2013,0
017-1302-00090,4-20,26.87875,-82.64333,20.6,2013,0
017-1302-00115,5-60,27.63575,-83.53967,39.1,2013,0
017-1302-00116,5-20,27.81583,-83.48742,32.8,2013,0
017-1302-00117,5-20,27.67217,-83.10767,20.1,2013,0
017-1302-00118,5-20,27.76017,-83.11525,18.9,2013,0
017-1302-00119,5-20,27.98917,-82.85525,5.3,2013,0
017-1302-00120,6-20,28.13633,-82.98858,10.2,2013,0
017-1302-00123,6-20,28.36067,-83.43183,21.4,2013,0
017-1302-00125,6-20,28.141,-83.69175,33.5,2013,0
017-1302-00127,6-20,28.97742,-83.71333,20.9,2013,0
017-1302-00128,6-20,28.95833,-83.79275,23.6,2013,0
017-1302-00129,6-20,28.82358,-83.90108,28.8,2013,0
017-1302-00130,6-20,28.67758,-84.11342,35.1,2013,0
017-1302-00131,6-20,28.87467,-84.31325,33,2013,0
017-1303-00002,13-20,29.03242,-89.08917,7.8,2013,0
017-1302-00132,7-20,29.34658,-84.14783,23.4,2013,0
017-1303-00004,11-60,29.01533,-89.00742,66.2,2013,0.01854551
017-1302-00134,7-20,29.442,-83.73417,13.1,2013,0
017-1303-00005,11-60,29.238,-88.76608,65,2013,0
017-1302-00137,7-20,29.83083,-83.77392,5.2,2013,0
017-1303-00006,11-60,29.19083,-88.631,78.2,2013,0
017-1302-00139,7-20,29.642,-84.76983,7.8,2013,0
017-1303-00007,11-60,29.22592,-88.59767,72.2,2013,0
017-1302-00140,7-20,29.52808,-84.94267,11.3,2013,0
017-1302-00141,8-60,28.8145,-85.0935,70,2013,0
017-1303-00009,11-60,29.53342,-88.57042,41.8,2013,0
017-1302-00143,8-20,29.54508,-85.57275,21.6,2013,0
017-1303-00011,0-60,29.389,-87.80767,79.3,2013,3.684745
017-1302-00144,8-20,29.663,-85.719,30.9,2013,0
017-1303-00012,0-60,29.46167,-87.75008,68,2013,2.627097
017-1302-00145,8-60,29.6265,-85.92925,40,2013,0
017-1303-00015,11-20,29.68617,-88.184,35.6,2013,1.830193
017-1302-00146,8-60,29.50983,-85.87617,40.8,2013,0
017-1303-00016,11-60,29.66033,-88.34467,38.4,2013,2.907279
017-1302-00147,8-60,29.4475,-85.88608,44.1,2013,0
017-1303-00017,11-20,29.7285,-88.47058,34.5,2013,0
017-1302-00148,8-60,29.38125,-85.8365,50.8,2013,0
017-1303-00018,11-20,29.76225,-88.58833,26.8,2013,0
017-1302-00149,9-60,29.62175,-86.2085,67.5,2013,0
017-1303-00019,11-20,29.77133,-88.65817,18.9,2013,0
017-1302-00150,9-60,29.68117,-86.26108,67.5,2013,0
017-1302-00151,9-60,29.80742,-86.35542,80.8,2013,0.1116589
017-1302-00152,9-60,29.83858,-86.34417,77.5,2013,0.042627
017-1303-00001,11-20,29.44525,-88.931,12.9,2013,0
077-1301-00001,10-20,30.10225,-87.57175,26,2013,0.01070288
077-1301-00002,10-20,30.16375,-87.85142,11.8,2013,0.00511013
077-1301-00003,11-20,30.12133,-88.36058,18.9,2013,0
077-1301-00005,11-20,30.02508,-88.33458,22.3,2013,0.1516414
077-1301-00006,11-20,30.01633,-88.466,26.8,2013,0.01771512
088-1302-88001,13-20,29.1785,-89.94683,12.3,2013,0
088-1302-88004,14-20,28.87,-90.25933,22.6,2013,0
088-1302-88030,15-20,29.26467,-91.6155,5.4,2013,0
088-1302-88031,15-20,29.26467,-91.54367,3,2013,0
088-1302-88005,14-20,28.852,-90.23842,22.5,2013,0.0007086047
088-1302-88033,14-20,28.90883,-90.67358,9.1,2013,0
088-1302-88006,14-20,28.90808,-90.32075,20.4,2013,0
088-1302-88034,14-20,28.92658,-90.56108,10.6,2013,0
088-1302-88007,14-20,28.75808,-90.36958,18,2013,0
088-1302-88035,14-20,28.99733,-90.50058,12.9,2013,0
088-1302-88010,15-20,28.95017,-91.44383,12.1,2013,0
088-1302-88012,15-20,29.11083,-91.78542,6.9,2013,0
088-1302-88013,16-20,29.14458,-92.12775,12.5,2013,0
088-1302-88014,16-20,29.21475,-92.58608,19.2,2013,0
088-1302-88015,16-20,29.2945,-92.83425,18.3,2013,0
088-1302-88016,16-20,29.23433,-92.88067,20.1,2013,0
088-1302-88017,17-20,29.28342,-93.40233,16.8,2013,0
088-1302-88018,17-20,29.311,-93.43308,18.3,2013,0
088-1302-88019,17-20,29.31817,-93.5855,14.9,2013,0
088-1302-88020,17-20,29.549,-93.45433,13.4,2013,0
088-1302-88021,17-20,29.667,-93.60808,10.6,2013,0
088-1302-88022,17-20,29.68725,-93.62775,9,2013,0
088-1302-88023,17-20,29.72783,-93.67667,6,2013,0
088-1302-88024,17-20,29.71117,-93.41417,6.4,2013,0
088-1302-88025,17-20,29.68458,-93.21167,9.4,2013,0
088-1302-88026,17-20,29.4935,-93.06158,14.4,2013,0
088-1302-88027,16-20,29.35242,-92.81383,17.5,2013,0
088-1302-88028,15-20,29.37042,-91.96425,6.7,2013,0
088-1302-88029,15-20,29.31508,-91.91575,5.2,2013,0
004-308-00002,21-60,26.0875833333333,-96.8036666666667,41.9,2014,0.0046059307381393
004-308-00003,21-20,26.099,-96.9149166666667,34,2014,0.0051101302568114
004-308-00005,21-20,25.9965,-97.0399166666667,24,2014,0.953663864371165
004-308-00006,21-20,26.1095833333333,-96.9989166666667,26.7,2014,1.08252026002149
004-308-00007,21-60,26.23,-96.9005833333333,36.9,2014,0.0152350016723072
004-308-00008,21-20,26.3295833333333,-97.0003333333333,30.2,2014,0.0219438883802174
004-308-00010,21-20,26.4500833333333,-97.0054166666667,33.3,2014,0.053486030021293
004-308-00011,21-60,26.3331666666667,-96.7355,42.6,2014,2.04150334639895
004-308-00012,21-60,26.3416666666667,-96.5861666666667,54.1,2014,0.34675703633998
004-308-00013,21-60,26.2961666666667,-96.5689166666667,52.3,2014,0.38493475640059
004-308-00014,21-60,26.3459166666667,-96.5283333333333,62,2014,0.0200257858179973
004-308-00016,21-60,26.72225,-96.66775,83.8,2014,0.685098129763186
004-308-00017,21-60,26.6965,-96.7903333333333,60.4,2014,1.2312007165411
004-308-00018,21-60,26.7135,-96.8270833333333,55.8,2014,0.453438891454401
004-308-00020,20-60,27.138,-96.6170833333333,88,2014,0.14738978362046
004-308-00021,20-60,27.125,-96.88625,52.1,2014,0.470867842383633
004-308-00024,20-20,27.3135833333333,-97.2145833333333,21.8,2014,0
004-308-00025,20-20,27.3458333333333,-97.18275,22.5,2014,0
004-308-00055,19-20,28.4569166666667,-95.8853333333333,19.2,2014,0.007154182359536
004-308-00026,20-20,27.4635,-97.2060833333333,16.5,2014,0
004-308-00056,19-20,28.3966666666667,-95.8195,23.6,2014,0.0218032224290621
004-308-00028,20-60,27.34125,-96.7290833333333,60.5,2014,0.168949738614087
004-308-00057,19-20,28.48225,-95.6080833333333,24,2014,0
004-308-00029,20-60,27.3739166666667,-96.6368333333333,68,2014,0.0649554334865809
004-308-00060,19-20,28.457,-95.4424166666667,29.1,2014,0.0009841732346451
004-308-00032,0-60,27.459,-96.4725833333333,79.7,2014,0.789306934185423
004-308-00062,19-60,28.0863333333333,-95.4018333333333,49,2014,0
004-308-00033,20-60,27.53225,-96.77975,40.4,2014,0
004-308-00063,19-60,28.219,-95.3301666666667,41.3,2014,0
004-308-00034,20-20,27.6244166666667,-96.8075,32.7,2014,0.0111539633259785
004-308-00064,19-20,28.39925,-95.2715,34.2,2014,0.0014762598519677
004-308-00035,20-20,27.65225,-96.91325,26,2014,0.0056688378315561
004-308-00065,19-20,28.4775,-95.2205,31.6,2014,0
004-308-00036,20-20,27.7704166666667,-97.0358333333333,12.4,2014,0
004-308-00066,19-20,28.4736666666667,-95.0995833333333,34,2014,0.0035132145515578
004-308-00037,20-60,27.6260833333333,-96.43775,64.6,2014,0.470472658977106
004-308-00067,19-20,28.6664166666667,-95.35125,20.7,2014,0
004-308-00038,20-60,27.6515833333333,-96.3939166666667,66.8,2014,0.424481486665803
004-308-00068,19-20,28.7179166666667,-95.2359166666667,21.6,2014,0
004-308-00039,20-60,27.62175,-96.3305,77.9,2014,0.372017482695872
004-308-00069,19-20,28.9276666666667,-95.1061666666667,16.6,2014,0
004-308-00041,20-60,27.72675,-95.80775,75.3,2014,0.722383154229551
004-308-00071,18-20,29.19375,-94.7818333333333,12.6,2014,0
004-308-00044,20-60,27.8778333333333,-96.0784166666667,57.8,2014,0.427206889469436
004-308-00072,18-20,29.1905833333333,-94.7454166666667,13.9,2014,0
004-308-00045,19-60,28.0345,-96.1270833333333,37.5,2014,0.0047694549063573
004-308-00073,18-20,29.0355,-94.5046666666667,16.5,2014,0
004-308-00046,20-20,27.9844166666667,-96.5579166666667,25.4,2014,0.0088575591118064
004-308-00074,18-20,29.0204166666667,-94.2999166666667,17.2,2014,0
004-308-00079,18-60,28.33825,-94.947,38.8,2014,0.002296404214172
004-308-00048,19-20,28.08775,-96.4465833333333,23.8,2014,0.0102202605136229
004-308-00080,18-60,28.1800833333333,-94.8371666666667,50.8,2014,0.154187140094409
004-308-00049,19-20,28.1170833333333,-96.3175,25.4,2014,0.0160117414713425
004-308-00081,18-60,28.12,-94.7905,52.3,2014,0.0657503426376405
004-308-00050,19-20,28.1520833333333,-96.2880833333333,24.1,2014,0.002296404214172
004-308-00084,18-60,28.0610833333333,-94.6835833333333,59.3,2014,0
004-308-00085,18-60,27.9959166666667,-94.6880833333333,74.2,2014,0.779124526488517
004-308-00052,19-20,28.4050833333333,-96.1135,17,2014,0
004-308-00087,18-60,28.2165,-94.3686666666667,49.2,2014,0.0006326827937004
004-308-00088,18-60,28.1676666666667,-94.3605,54.5,2014,0.0378149639004046
004-308-00054,19-20,28.46975,-95.9835833333333,16.6,2014,0
004-308-00089,18-60,28.2198333333333,-94.01525,59.8,2014,0.0442877955590324
004-308-00090,17-60,28.4329166666667,-93.8466666666667,47.9,2014,0
004-308-00091,17-60,28.3658333333333,-93.6404166666667,52.5,2014,0
004-308-00092,17-20,28.57325,-93.6364166666667,36.4,2014,0.0166930921722507
004-308-00093,17-20,28.614,-93.8705833333333,32,2014,0
004-308-00095,18-60,28.4514166666667,-94.3684166666667,39.3,2014,0
004-308-00096,18-20,28.8279166666667,-94.1360833333333,25.1,2014,0.0006326827937004
004-308-00120,16-60,28.1693333333333,-92.7175,71.5,2014,0.133519502166861
004-308-00098,18-20,29.2555,-94.0291666666667,14.4,2014,0
004-308-00121,16-60,28.1559166666667,-92.8908333333333,73.9,2014,0.169242647314874
004-308-00099,18-20,29.0944166666667,-94.1250833333333,18.7,2014,0
004-308-00122,17-60,28.3478333333333,-93.3705833333333,54.3,2014,0.0282760540876899
004-308-00100,18-20,29.0845833333333,-94.1629166666667,18.8,2014,0
004-308-00123,17-60,28.3968333333333,-93.4268333333333,51.4,2014,0.0147625985196775
004-308-00101,18-20,28.9654166666667,-94.19575,19,2014,0
004-308-00125,17-60,28.5163333333333,-93.4794166666667,41.1,2014,0
004-308-00102,18-20,29.2106666666667,-94.24225,14.4,2014,0
004-308-00126,17-60,28.5663333333333,-93.3481666666667,38.8,2014,0
004-308-00103,18-20,29.3254166666667,-94.2675,15,2014,0
004-308-00130,17-20,29.1514166666667,-93.1658333333333,19.8,2014,0
004-308-00104,18-20,29.4905833333333,-94.0658333333333,12.3,2014,0
004-308-00131,17-20,29.27675,-93.38775,16.8,2014,0
